state,state_code,county_code,county,date,timezone,injuries_direct,injuries_indirect,deaths_direct,deaths_indirect,damage,f_scale,length,width,latitude,longitude
LOUISIANA,22,47,IBERVILLE,10-JAN-13 07:35:00,CST-6,0,0,0,0,15.00K,EF0,0.3,100,30.28,-91.21
LOUISIANA,22,31,DE SOTO,12-JAN-13 23:30:00,CST-6,0,0,0,0,0.00K,EF1,1.35,300,32.18,-93.59
LOUISIANA,22,81,RED RIVER,12-JAN-13 23:32:00,CST-6,0,0,0,0,50.00K,EF1,3.81,300,32.2,-93.57
LOUISIANA,22,17,CADDO,12-JAN-13 23:37:00,CST-6,2,0,0,0,70.00K,EF1,1.9,300,32.24,-93.53
LOUISIANA,22,99,ST. MARTIN,13-JAN-13 12:15:00,CST-6,0,0,0,0,100.00K,EF1,0.38,25,30.25,-91.83
LOUISIANA,22,33,EAST BATON ROUGE,13-JAN-13 13:19:00,CST-6,0,0,0,0,20.00K,EF0,8.21,40,30.65,-91.2
LOUISIANA,22,37,EAST FELICIANA,13-JAN-13 13:25:00,CST-6,0,0,0,0,20.00K,EF0,4.25,40,30.71,-91.08
LOUISIANA,22,123,WEST CARROLL,29-JAN-13 21:36:00,CST-6,0,0,0,0,250.00K,EF2,5.37,100,32.73,-91.57
LOUISIANA,22,31,DE SOTO,18-FEB-13 14:38:00,CST-6,0,0,0,0,0.00K,EF0,2.03,10,31.93,-93.69
LOUISIANA,22,17,CADDO,18-FEB-13 18:05:00,CST-6,0,0,0,0,0.00K,EF0,0.01,25,32.74,-93.89
LOUISIANA,22,17,CADDO,18-FEB-13 18:08:00,CST-6,0,0,0,0,0.00K,EF0,0.01,20,32.72,-93.83
LOUISIANA,22,115,VERNON,21-FEB-13 14:58:00,CST-6,0,0,0,0,5.00K,EF1,2.43,50,31.32,-93.11
LOUISIANA,22,69,NATCHITOCHES,21-FEB-13 15:07:00,CST-6,0,0,0,0,0.00K,EF1,0.01,30,31.38,-93.04
LOUISIANA,22,29,CONCORDIA,21-FEB-13 17:12:00,CST-6,0,0,0,0,75.00K,EF1,2.95,75,31.68,-91.55
LOUISIANA,22,57,LAFOURCHE,24-FEB-13 20:30:00,CST-6,0,0,0,0,50.00K,EF0,1.95,25,29.68,-90.56
LOUISIANA,22,109,TERREBONNE,25-FEB-13 16:41:00,CST-6,0,0,0,0,100.00K,EF1,0.95,30,29.57,-90.7
LOUISIANA,22,103,ST. TAMMANY,11-APR-13 12:05:00,CST-6,0,0,0,0,100.00K,EF1,8.76,120,30.28,-89.89
LOUISIANA,22,35,EAST CARROLL,18-APR-13 16:19:00,CST-6,0,0,0,0,50.00K,EF1,2.87,75,32.57,-91.2
LOUISIANA,22,65,MADISON,18-APR-13 16:23:00,CST-6,0,0,0,0,0.00K,EF0,0.4,50,32.45,-91.22
LOUISIANA,22,47,IBERVILLE,24-APR-13 08:55:00,CST-6,0,0,0,0,20.00K,EF0,0.38,75,30.3,-91.11
LOUISIANA,22,51,JEFFERSON,24-APR-13 10:48:00,CST-6,0,0,0,0,150.00K,EF1,0.9,50,30.04,-90.27
LOUISIANA,22,51,JEFFERSON,24-APR-13 10:52:00,CST-6,2,0,0,0,100.00K,EF0,2.23,75,30.01,-90.2
LOUISIANA,22,13,BIENVILLE,27-APR-13 19:32:00,CST-6,0,0,0,0,0.00K,EF1,2.29,880,32.38,-93.09
LOUISIANA,22,11,BEAUREGARD,09-MAY-13 22:35:00,CST-6,0,0,0,0,10.00K,EF0,1.04,20,30.68,-93.47
LOUISIANA,22,23,CAMERON,10-MAY-13 00:45:00,CST-6,0,0,0,0,25.00K,EF0,0.89,75,30.02,-93.17
LOUISIANA,22,17,CADDO,16-MAY-13 13:39:00,CST-6,1,0,0,0,250.00K,EF1,5.23,1400,32.45,-93.96
LOUISIANA,22,17,CADDO,16-MAY-13 14:05:00,CST-6,0,0,0,0,0.00K,EF0,0.78,250,32.33,-93.81
LOUISIANA,22,31,DE SOTO,16-MAY-13 14:06:00,CST-6,0,0,0,0,0.00K,EF0,1.7,350,32.33,-93.8
LOUISIANA,22,51,JEFFERSON,19-JUN-13 14:45:00,CST-6,0,0,0,0,10.00K,EF0,0.3,60,29.24,-89.99
LOUISIANA,22,81,RED RIVER,27-JUL-13 23:33:00,CST-6,0,0,0,0,0.00K,EF1,9.97,1760,32.22,-93.45
LOUISIANA,22,19,CALCASIEU,31-OCT-13 08:46:00,CST-6,0,0,0,0,30.00K,EF1,7.12,150,30.34,-93.44
LOUISIANA,22,11,BEAUREGARD,31-OCT-13 09:00:00,CST-6,0,0,0,0,0.00K,EF0,2.48,75,30.48,-93.24
LOUISIANA,22,11,BEAUREGARD,31-OCT-13 09:00:00,CST-6,0,0,0,0,400.00K,EF1,7.89,150,30.42,-93.24
LOUISIANA,22,3,ALLEN,31-OCT-13 09:14:00,CST-6,0,0,0,0,0.00K,EF0,0.82,75,30.52,-93.08
LOUISIANA,22,19,CALCASIEU,31-OCT-13 09:30:00,CST-6,0,0,0,0,10.00K,EF0,1.39,30,30.16,-93.3
LOUISIANA,22,39,EVANGELINE,31-OCT-13 10:21:00,CST-6,0,0,0,0,3.00K,EF0,0.49,75,30.75,-92.43
LOUISIANA,22,1,ACADIA,31-OCT-13 10:41:00,CST-6,0,0,0,0,1.00K,EF0,0.5,70,30.28,-92.59
LOUISIANA,22,111,UNION,21-DEC-13 15:43:00,CST-6,0,0,0,0,1.00K,EF1,0.76,75,32.64,-92.38
MAINE,23,25,SOMERSET,02-JUN-13 15:36:00,EST-5,0,0,0,0,0.00K,EF0,0.03,40,45.07,-69.95
MAINE,23,29,WASHINGTON,17-JUL-13 17:48:00,EST-5,0,0,0,0,,EF0,0.15,50,45.67,-67.88
MAINE,23,21,PISCATAQUIS,19-JUL-13 13:00:00,EST-5,0,0,0,0,,EF1,2.14,300,46.2,-69.1
MAINE,23,21,PISCATAQUIS,11-SEP-13 14:48:00,EST-5,0,0,0,0,,EF0,0.25,125,,
MARYLAND,24,33,PRINCE GEORGE'S,19-APR-13 18:26:00,EST-5,0,0,0,0,25.00K,EF0,0.5,75,38.84,-76.81
MARYLAND,24,5,BALTIMORE,10-JUN-13 14:24:00,EST-5,0,0,0,0,1.00K,EF0,0.5,100,39.46,-76.45
MARYLAND,24,5,BALTIMORE,10-JUN-13 14:44:00,EST-5,0,0,0,0,10.00K,EF0,0.2,75,39.26,-76.59
MARYLAND,24,37,ST. MARY'S,10-JUN-13 20:01:00,EST-5,0,0,0,0,0.50K,EF0,0.25,50,38.22,-76.75
MARYLAND,24,37,ST. MARY'S,13-JUN-13 14:24:00,EST-5,0,0,0,0,0.00K,EF0,13.83,200,38.28,-76.74
MARYLAND,24,31,MONTGOMERY,13-JUN-13 14:38:00,EST-5,0,0,0,0,1.00K,EF0,20.1,150,39.08,-77.32
MARYLAND,24,37,ST. MARY'S,13-JUN-13 14:42:00,EST-5,0,0,0,0,0.00K,EF0,1.8,75,38.4,-76.54
MARYLAND,24,33,PRINCE GEORGE'S,01-JUL-13 18:33:00,EST-5,0,0,0,0,0.50K,EF0,2.3,75,38.7,-76.9
MARYLAND,24,25,HARFORD,22-JUL-13 23:12:00,EST-5,0,0,0,0,3.00K,EF0,0.8,100,39.63,-76.18
MARYLAND,24,25,HARFORD,13-AUG-13 05:01:00,EST-5,0,0,0,0,0.00K,EF0,1,75,39.52,-76.27
MASSACHUSETTS,25,21,NORFOLK,09-MAY-13 15:31:00,EST-5,0,0,0,0,20.00K,EF0,0.38,50,42.1,-71.1
MASSACHUSETTS,25,11,FRANKLIN,01-SEP-13 17:25:00,EST-5,0,0,0,0,0.00K,EF0,0.05,10,,
MICHIGAN,26,155,SHIAWASSEE,28-MAY-13 19:47:00,EST-5,0,0,0,0,30.00K,EF0,0.74,60,42.81,-84.31
MICHIGAN,26,155,SHIAWASSEE,28-MAY-13 19:52:00,EST-5,0,0,0,0,50.00K,EF0,0.5,100,42.83,-84.18
MICHIGAN,26,49,GENESEE,28-MAY-13 20:01:00,EST-5,0,0,0,0,100.00K,EF1,2.28,400,43.07,-83.72
MICHIGAN,26,155,SHIAWASSEE,28-MAY-13 20:09:00,EST-5,0,0,0,0,100.00K,EF1,5.6,550,42.83,-84.03
MICHIGAN,26,49,GENESEE,28-MAY-13 20:19:00,EST-5,0,0,0,0,10.00K,EF0,4.29,200,42.86,-83.93
MICHIGAN,26,49,GENESEE,28-MAY-13 20:30:00,EST-5,0,0,0,0,225.00K,EF2,5.1,500,42.85,-83.77
MICHIGAN,26,49,GENESEE,28-MAY-13 20:54:00,EST-5,0,0,0,0,350.00K,EF2,4.61,300,42.9,-83.57
MICHIGAN,26,93,LIVINGSTON,27-AUG-13 22:54:00,EST-5,0,0,0,0,5.00K,EF0,1.6,420,42.74,-83.98
MICHIGAN,26,93,LIVINGSTON,27-AUG-13 23:50:00,EST-5,0,0,0,0,10.00K,EF0,2.97,700,42.53,-83.83
MICHIGAN,26,121,MUSKEGON,17-NOV-13 14:55:00,EST-5,0,0,0,0,50.00K,EF0,3.86,75,43.26,-85.87
MICHIGAN,26,123,NEWAYGO,17-NOV-13 15:00:00,EST-5,0,0,0,0,50.00K,EF0,32.88,95,43.3,-85.81
MICHIGAN,26,107,MECOSTA,17-NOV-13 15:20:00,EST-5,0,0,0,0,0.00K,EF0,0.25,50,43.65,-85.31
MICHIGAN,26,27,CASS,17-NOV-13 15:27:00,EST-5,0,0,0,0,0.00K,EF1,0.38,50,41.9,-86.01
MICHIGAN,26,137,OTSEGO,17-NOV-13 16:27:00,EST-5,0,0,0,0,11.00K,EF0,0.29,150,44.87,-84.69
MINNESOTA,27,33,COTTONWOOD,17-MAY-13 16:45:00,CST-6,0,0,0,0,0.00K,EF0,0.5,50,43.83,-95.22
MINNESOTA,27,63,JACKSON,17-MAY-13 17:10:00,CST-6,0,0,0,0,0.00K,EF0,0.5,50,43.72,-95.17
MINNESOTA,27,39,DODGE,05-JUN-13 16:42:00,CST-6,0,0,0,0,0.00K,EF0,0.01,5,44.18,-92.97
MINNESOTA,27,25,CHISAGO,21-JUN-13 02:46:00,CST-6,0,0,0,0,100.00K,EF0,0.5,50,,
MINNESOTA,27,83,LYON,21-JUN-13 16:19:00,CST-6,0,0,0,0,0.00K,EF0,0.1,50,44.32,-95.73
MINNESOTA,27,27,CLAY,25-JUN-13 22:25:00,CST-6,0,0,0,0,,EF0,7,100,46.65,-96.42
MINNESOTA,27,119,POLK,22-JUL-13 00:33:00,CST-6,0,0,0,0,100.00K,EF1,5.61,150,47.8,-95.7
MINNESOTA,27,29,CLEARWATER,22-JUL-13 00:46:00,CST-6,0,0,0,0,50.00K,EF1,1.86,150,47.8,-95.58
MINNESOTA,27,87,MAHNOMEN,22-JUL-13 00:50:00,CST-6,0,0,0,0,1.00M,EF2,16.92,250,47.3,-95.91
MINNESOTA,27,29,CLEARWATER,22-JUL-13 01:20:00,CST-6,0,0,0,0,750.00K,EF2,4.17,400,47.32,-95.55
MINNESOTA,27,149,STEVENS,06-AUG-13 15:00:00,CST-6,0,0,0,0,0.00K,EF0,0.09,10,45.61,-96.14
MINNESOTA,27,149,STEVENS,06-AUG-13 15:29:00,CST-6,0,0,0,0,0.00K,EF0,0.09,10,45.53,-95.82
MINNESOTA,27,67,KANDIYOHI,06-AUG-13 16:17:00,CST-6,0,0,0,0,0.00K,EF0,0.17,30,45.35,-95.16
MINNESOTA,27,111,OTTER TAIL,26-AUG-13 19:15:00,CST-6,0,0,0,0,,EF0,0.1,50,46.46,-95.16
MINNESOTA,27,21,CASS,29-AUG-13 23:28:00,CST-6,0,0,0,0,,EF1,8.64,300,47.08,-93.93
MINNESOTA,27,1,AITKIN,29-AUG-13 23:45:00,CST-6,0,0,0,0,,EF1,4.29,300,47.01,-93.78
MINNESOTA,27,77,LAKE OF THE WOODS,11-SEP-13 14:19:00,CST-6,0,0,0,0,0.00K,EF0,9.34,30,,
MINNESOTA,27,155,TRAVERSE,11-OCT-13 16:25:00,CST-6,0,0,0,0,,EF1,0.43,70,45.82,-96.27
MISSISSIPPI,28,109,PEARL RIVER,13-JAN-13 16:45:00,CST-6,0,0,0,0,40.00K,EF1,1,150,30.81,-89.5
MISSISSIPPI,28,153,WAYNE,13-JAN-13 18:15:00,CST-6,0,0,0,0,100.00K,EF1,3.35,200,31.59,-88.53
MISSISSIPPI,28,11,BOLIVAR,29-JAN-13 18:48:00,CST-6,0,0,0,0,5.00K,EF0,0.45,50,33.59,-91.02
MISSISSIPPI,28,11,BOLIVAR,29-JAN-13 23:10:00,CST-6,0,0,0,0,175.00K,EF1,5.53,150,33.68,-90.8
MISSISSIPPI,28,95,MONROE,30-JAN-13 04:25:00,CST-6,0,0,0,0,50.00K,EF1,6.99,300,33.84,-88.35
MISSISSIPPI,28,77,LAWRENCE,10-FEB-13 15:39:00,CST-6,0,0,0,0,75.00K,EF1,1.58,140,31.47,-90.01
MISSISSIPPI,28,91,MARION,10-FEB-13 16:23:00,CST-6,3,0,0,0,300.00K,EF2,16.73,400,31.11,-89.92
MISSISSIPPI,28,73,LAMAR,10-FEB-13 16:49:00,CST-6,0,0,0,0,75.00K,EF2,1.4,400,31.21,-89.66
MISSISSIPPI,28,73,LAMAR,10-FEB-13 17:03:00,CST-6,8,0,0,0,13.50M,EF4,7.55,1320,31.28,-89.47
MISSISSIPPI,28,35,FORREST,10-FEB-13 17:15:00,CST-6,63,0,0,0,25.00M,EF3,12.3,1320,31.32,-89.35
MISSISSIPPI,28,111,PERRY,10-FEB-13 17:34:00,CST-6,0,0,0,0,25.00K,EF1,1.8,100,31.35,-89.15
MISSISSIPPI,28,153,WAYNE,10-FEB-13 18:46:00,CST-6,0,0,0,0,100.00K,EF1,3.15,250,31.53,-88.67
MISSISSIPPI,28,153,WAYNE,10-FEB-13 19:14:00,CST-6,0,0,0,0,50.00K,EF1,3.11,200,31.63,-88.54
MISSISSIPPI,28,65,JEFFERSON DAVIS,21-FEB-13 22:31:00,CST-6,0,0,0,0,175.00K,EF2,6.27,400,31.45,-89.86
MISSISSIPPI,28,31,COVINGTON,21-FEB-13 23:00:00,CST-6,0,0,0,0,15.00K,EF0,0.67,75,31.57,-89.59
MISSISSIPPI,28,69,KEMPER,11-APR-13 10:35:00,CST-6,5,0,1,0,700.00K,EF3,23.81,1320,32.64,-88.87
MISSISSIPPI,28,103,NOXUBEE,11-APR-13 11:04:00,CST-6,4,0,0,0,500.00K,EF3,30.17,1320,32.93,-88.64
MISSISSIPPI,28,55,ISSAQUENA,18-APR-13 16:03:00,CST-6,0,0,0,0,25.00K,EF1,1.98,50,32.94,-91.06
MISSISSIPPI,28,151,WASHINGTON,18-APR-13 16:09:00,CST-6,0,0,0,0,0.00K,EF0,0.27,50,33.32,-90.86
MISSISSIPPI,28,125,SHARKEY,18-APR-13 16:21:00,CST-6,0,0,0,0,0.00K,EF0,1.55,50,33.03,-90.87
MISSISSIPPI,28,125,SHARKEY,18-APR-13 16:29:00,CST-6,0,0,0,0,5.00K,EF0,0.27,25,33.07,-90.74
MISSISSIPPI,28,107,PANOLA,27-APR-13 20:55:00,CST-6,0,0,0,0,100.00K,EF2,0.79,75,34.18,-89.91
MISSISSIPPI,28,133,SUNFLOWER,20-SEP-13 18:24:00,CST-6,0,0,0,0,25.00K,EF0,0.42,100,,
MISSISSIPPI,28,127,SIMPSON,20-SEP-13 20:57:00,CST-6,0,0,0,0,0.00K,EF0,3.23,50,,
MISSISSIPPI,28,1,ADAMS,20-SEP-13 22:30:00,CST-6,0,0,0,0,125.00K,EF2,1.21,200,,
MISSISSIPPI,28,1,ADAMS,20-SEP-13 22:54:00,CST-6,0,0,0,0,2.00K,EF1,0.32,200,,
MISSISSIPPI,28,121,RANKIN,21-SEP-13 01:53:00,CST-6,0,0,0,0,70.00K,EF1,0.98,100,,
MISSISSIPPI,28,129,SMITH,21-SEP-13 02:33:00,CST-6,0,0,0,0,50.00K,EF1,0.73,50,,
MISSISSIPPI,28,149,WARREN,20-DEC-13 16:41:00,CST-6,0,0,0,0,5.00K,EF0,0.24,50,32.16,-90.77
MISSISSIPPI,28,49,HINDS,20-DEC-13 16:56:00,CST-6,0,0,0,0,0.00K,EF0,0.14,30,32.2,-90.7
MISSISSIPPI,28,11,BOLIVAR,21-DEC-13 16:59:00,CST-6,0,0,0,0,500.00K,EF2,32.58,440,33.55,-91.23
MISSISSIPPI,28,27,COAHOMA,21-DEC-13 17:19:00,CST-6,2,0,1,0,1.00M,EF2,10.07,300,34.15,-90.77
MISSISSIPPI,28,143,TUNICA,21-DEC-13 17:40:00,CST-6,1,0,0,0,250.00K,EF1,2.67,200,34.45,-90.42
MISSISSIPPI,28,107,PANOLA,21-DEC-13 17:57:00,CST-6,0,0,0,0,50.00K,EF1,4.3,200,34.52,-90.09
MISSISSIPPI,28,137,TATE,21-DEC-13 18:00:00,CST-6,0,0,0,0,125.00K,EF1,1.87,200,34.55,-90.03
MISSISSIPPI,28,137,TATE,21-DEC-13 18:13:00,CST-6,0,0,0,0,50.00K,EF0,0.72,100,34.74,-89.74
MISSOURI,29,39,CEDAR,29-JAN-13 11:00:00,CST-6,0,0,0,0,100.00K,EF1,2.66,200,37.84,-93.88
MISSOURI,29,185,ST. CLAIR,29-JAN-13 11:15:00,CST-6,0,0,0,0,200.00K,EF1,7.69,400,37.98,-93.61
MISSOURI,29,85,HICKORY,29-JAN-13 11:23:00,CST-6,0,0,0,0,25.00K,EF1,0.89,400,38.02,-93.48
MISSOURI,29,219,WARREN,29-JAN-13 15:14:00,CST-6,0,0,0,0,,EF1,1.17,40,38.66,-91.13
MISSOURI,29,113,LINCOLN,29-JAN-13 15:36:00,CST-6,0,0,0,0,,EF0,1.66,30,38.91,-90.81
MISSOURI,29,181,RIPLEY,29-JAN-13 20:14:00,CST-6,0,0,0,0,100.00K,EF1,0.27,100,36.69,-90.76
MISSOURI,29,23,BUTLER,29-JAN-13 20:45:00,CST-6,0,0,0,0,60.00K,EF2,3.39,100,36.76,-90.26
MISSOURI,29,31,CAPE GIRARDEAU,29-JAN-13 21:13:00,CST-6,0,0,0,0,250.00K,EF1,5.45,100,37.18,-89.77
MISSOURI,29,31,CAPE GIRARDEAU,29-JAN-13 21:13:00,CST-6,0,0,0,0,80.00K,EF1,6.79,100,37.33,-89.73
MISSOURI,29,71,FRANKLIN,10-APR-13 18:38:00,CST-6,0,0,0,0,0.00K,EF1,1.32,200,38.59,-90.79
MISSOURI,29,189,ST. LOUIS,10-APR-13 19:00:00,CST-6,2,0,0,0,4.00M,EF2,6.75,500,38.76,-90.43
MISSOURI,29,510,ST. LOUIS (C),10-APR-13 19:10:00,CST-6,0,0,0,0,,EF0,0.25,50,38.61,-90.29
MISSOURI,29,23,BUTLER,10-APR-13 19:58:00,CST-6,0,0,0,0,20.00K,EF0,1.73,75,36.69,-90.32
MISSOURI,29,207,STODDARD,10-APR-13 20:05:00,CST-6,0,0,0,0,40.00K,EF0,1.53,50,36.8,-90.13
MISSOURI,29,137,MONROE,17-APR-13 16:31:00,CST-6,0,0,0,0,,EF1,7.45,70,39.38,-92.12
MISSOURI,29,137,MONROE,17-APR-13 16:35:00,CST-6,0,0,0,0,,EF0,0.07,40,39.4,-92.06
MISSOURI,29,137,MONROE,17-APR-13 17:00:00,CST-6,0,0,0,0,,EF0,0.45,60,39.59,-91.8
MISSOURI,29,97,JASPER,19-MAY-13 23:06:00,CST-6,0,0,0,0,200.00K,EF1,0.5,100,37.17,-94.28
MISSOURI,29,57,DADE,19-MAY-13 23:23:00,CST-6,0,0,0,0,250.00K,EF0,0.65,100,37.39,-93.97
MISSOURI,29,159,PETTIS,20-MAY-13 15:57:00,CST-6,0,0,0,0,20.00K,EF1,14.5,200,38.71,-93.39
MISSOURI,29,39,CEDAR,20-MAY-13 16:37:00,CST-6,0,0,0,0,50.00K,EF0,3.2,100,37.65,-93.83
MISSOURI,29,11,BARTON,20-MAY-13 17:03:00,CST-6,0,0,0,0,50.00K,EF1,6.81,100,37.52,-94.42
MISSOURI,29,145,NEWTON,20-MAY-13 17:41:00,CST-6,0,0,0,0,100.00K,EF1,0.81,400,36.83,-94.62
MISSOURI,29,185,ST. CLAIR,20-MAY-13 17:56:00,CST-6,0,0,0,0,0.00K,EF0,0.48,200,37.94,-93.64
MISSOURI,29,127,MARION,20-MAY-13 18:24:00,CST-6,0,0,0,0,,EF1,1.16,50,39.69,-91.45
MISSOURI,29,9,BARRY,20-MAY-13 18:50:00,CST-6,0,0,0,0,50.00K,EF1,0.53,200,36.63,-93.58
MISSOURI,29,209,STONE,20-MAY-13 18:51:00,CST-6,0,0,0,0,0.00K,EF0,0.89,200,36.63,-93.58
MISSOURI,29,209,STONE,20-MAY-13 19:05:00,CST-6,0,0,0,0,0.00K,EF0,0.58,100,36.78,-93.38
MISSOURI,29,209,STONE,20-MAY-13 19:05:00,CST-6,0,0,0,0,0.00K,EF1,1.35,100,36.79,-93.39
MISSOURI,29,141,MORGAN,20-MAY-13 19:46:00,CST-6,0,0,0,0,50.00K,EF0,0.74,100,38.33,-92.87
MISSOURI,29,91,HOWELL,30-MAY-13 23:20:00,CST-6,0,0,0,0,5.00K,EF1,4.28,400,36.86,-92.01
MISSOURI,29,139,MONTGOMERY,31-MAY-13 17:20:00,CST-6,0,0,0,0,,EF0,0.53,30,38.94,-91.52
MISSOURI,29,139,MONTGOMERY,31-MAY-13 17:21:00,CST-6,0,0,0,0,,EF0,0.21,30,38.94,-91.5
MISSOURI,29,139,MONTGOMERY,31-MAY-13 17:28:00,CST-6,0,0,0,0,,EF0,1.06,40,38.94,-91.46
MISSOURI,29,71,FRANKLIN,31-MAY-13 18:37:00,CST-6,0,0,0,0,,EF1,9.98,550,38.41,-91.05
MISSOURI,29,183,ST. CHARLES,31-MAY-13 18:50:00,CST-6,8,0,0,0,50.00M,EF3,14.76,950,38.69,-90.75
MISSOURI,29,99,JEFFERSON,31-MAY-13 19:01:00,CST-6,0,0,0,0,,EF1,12.41,200,38.4,-90.73
MISSOURI,29,189,ST. LOUIS,31-MAY-13 19:08:00,CST-6,0,0,0,0,10.00M,EF2,16.95,1760,38.75,-90.49
MISSOURI,29,189,ST. LOUIS,31-MAY-13 19:27:00,CST-6,0,0,0,0,0.00K,EF1,2.01,50,38.8,-90.15
MISSOURI,29,77,GREENE,21-JUL-13 18:18:00,CST-6,0,0,0,0,100.00K,EF0,0.62,50,37.21,-93.27
MISSOURI,29,107,LAFAYETTE,26-JUL-13 16:50:00,CST-6,0,0,0,0,0.75K,EF0,0.05,25,39.19,-93.49
MISSOURI,29,181,RIPLEY,31-OCT-13 17:11:00,CST-6,0,0,0,0,100.00K,EF1,4.16,150,36.59,-90.74
MISSOURI,29,23,BUTLER,31-OCT-13 17:30:00,CST-6,0,0,0,0,80.00K,EF1,0.22,50,36.63,-90.47
MISSOURI,29,23,BUTLER,31-OCT-13 17:48:00,CST-6,0,0,0,0,100.00K,EF1,5.7,75,36.7,-90.27
MISSOURI,29,17,BOLLINGER,31-OCT-13 17:54:00,CST-6,0,0,0,0,70.00K,EF1,1.5,200,37.25,-89.95
MISSOURI,29,207,STODDARD,31-OCT-13 18:02:00,CST-6,0,0,0,0,75.00K,EF1,14.25,100,36.73,-90.03
MISSOURI,29,31,CAPE GIRARDEAU,31-OCT-13 18:05:00,CST-6,0,0,0,0,130.00K,EF1,3.9,150,37.28,-89.71
MISSOURI,29,207,STODDARD,31-OCT-13 18:24:00,CST-6,0,0,0,0,800.00K,EF2,1.93,100,36.73,-89.85
MISSOURI,29,143,NEW MADRID,31-OCT-13 18:40:00,CST-6,0,0,0,0,175.00K,EF1,2.99,50,36.81,-89.63
MISSOURI,29,133,MISSISSIPPI,31-OCT-13 19:05:00,CST-6,0,0,0,0,90.00K,EF1,6.7,200,36.92,-89.22
MISSOURI,29,157,PERRY,17-NOV-13 12:26:00,CST-6,0,0,0,0,1.00K,EF0,0.1,50,37.61,-89.66
MISSOURI,29,201,SCOTT,17-NOV-13 13:07:00,CST-6,0,0,0,0,1.00M,EF3,14.25,600,37.02,-89.73
MONTANA,30,25,FALLON,03-JUN-13 15:00:00,MST-7,0,0,0,0,0.00K,EF0,1,50,46.5,-104.19
MONTANA,30,65,MUSSELSHELL,08-JUL-13 15:48:00,MST-7,0,0,0,0,0.00K,EF0,0.5,50,46.61,-107.87
MONTANA,30,17,CUSTER,08-JUL-13 17:54:00,MST-7,0,0,0,0,0.00K,EF1,0.57,100,46.24,-105.76
MONTANA,30,85,ROOSEVELT,15-JUL-13 14:45:00,MST-7,0,0,0,0,500.00K,EF2,22.99,440,48.35,-105.61
MONTANA,30,75,POWDER RIVER,03-AUG-13 18:15:00,MST-7,0,0,0,0,,EF0,1,100,45.44,-105.6
MONTANA,30,29,FLATHEAD,04-NOV-13 07:42:00,MST-7,0,0,0,0,0.00K,EF0,0.75,200,47.97,-114.07
NEBRASKA,31,19,BUFFALO,19-MAR-13 16:00:00,CST-6,0,0,0,0,0.00K,EF0,0.58,10,40.74,-98.73
NEBRASKA,31,111,LINCOLN,29-MAR-13 17:02:00,CST-6,0,0,0,0,0.00K,EF0,0.32,25,41.11,-101.2
NEBRASKA,31,111,LINCOLN,29-MAR-13 17:06:00,CST-6,0,0,0,0,0.00K,EF0,0.11,20,41.13,-101.13
NEBRASKA,31,57,DUNDY,08-APR-13 20:06:00,MST-7,0,0,0,0,250.00K,EF1,0.75,75,40.07,-101.46
NEBRASKA,31,45,DAWES,17-MAY-13 14:54:00,MST-7,0,0,0,0,0.00K,EF0,2.67,50,42.78,-103.4
NEBRASKA,31,123,MORRILL,18-MAY-13 15:58:00,MST-7,0,0,0,0,0.00K,EF0,1,50,41.73,-102.85
NEBRASKA,31,77,GREELEY,19-MAY-13 15:51:00,CST-6,0,0,0,0,40.00K,EF1,0.23,25,41.44,-98.36
NEBRASKA,31,105,KIMBALL,27-MAY-13 13:05:00,MST-7,0,0,0,0,0.00K,EF0,7.38,50,41.28,-103.73
NEBRASKA,31,105,KIMBALL,27-MAY-13 14:25:00,MST-7,0,0,0,0,0.00K,EF0,5.43,50,41.3,-103.57
NEBRASKA,31,165,SIOUX,27-MAY-13 14:58:00,MST-7,0,0,0,0,0.00K,EF0,2,50,42.53,-103.66
NEBRASKA,31,13,BOX BUTTE,27-MAY-13 15:05:00,MST-7,0,0,0,0,0.00K,EF0,0.3,30,42.32,-103.42
NEBRASKA,31,35,CLAY,27-MAY-13 18:32:00,CST-6,0,0,0,0,4.00M,EF2,4.47,250,40.37,-98.01
NEBRASKA,31,95,JEFFERSON,27-MAY-13 19:51:00,CST-6,0,0,0,0,0.00K,EF0,3.28,100,40.14,-97.02
NEBRASKA,31,95,JEFFERSON,27-MAY-13 20:02:00,CST-6,0,0,0,0,0.00K,EF2,5.93,600,40.18,-96.92
NEBRASKA,31,67,GAGE,27-MAY-13 20:16:00,CST-6,0,0,0,0,0.00K,EF0,1.36,100,40.22,-96.76
NEBRASKA,31,165,SIOUX,28-MAY-13 14:23:00,MST-7,0,0,0,0,0.00K,EF0,6.31,75,42.08,-103.73
NEBRASKA,31,13,BOX BUTTE,28-MAY-13 15:05:00,MST-7,0,0,0,0,0.00K,EF0,2.16,50,42.13,-103.42
NEBRASKA,31,35,CLAY,29-MAY-13 13:56:00,CST-6,0,0,0,0,0.00K,EF0,0.49,25,40.55,-98.05
NEBRASKA,31,35,CLAY,29-MAY-13 14:45:00,CST-6,0,0,0,0,0.00K,EF0,0.01,15,40.69,-97.86
NEBRASKA,31,185,YORK,29-MAY-13 15:20:00,CST-6,0,0,0,0,0.00K,EF0,0.01,15,40.85,-97.75
NEBRASKA,31,35,CLAY,29-MAY-13 15:21:00,CST-6,0,0,0,0,200.00K,EF1,4.34,75,40.55,-98.04
